x,y,z
0.6917877 , 4.7465057 , 8.350342
0.70314026 , 4.7388763 , 8.324341
0.6851196 , 4.753357 , 8.269043
0.68307495 , 4.75708 , 8.275864
0.7078705 , 4.7400665 , 8.302185
0.72094727 , 4.7332153 , 8.327637
0.69132996 , 4.7112274 , 8.364716
0.6781311 , 4.702286 , 8.2921295
0.7197571 , 4.7207794 , 8.368088
0.7850189 , 4.6941833 , 8.392334
0.768692 , 4.710541 , 8.3029785
0.72016907 , 4.7157745 , 8.357132
0.7270355 , 4.689972 , 8.313049
0.78125 , 4.696808 , 8.397766
0.7953491 , 4.669983 , 8.36763
0.77853394 , 4.6844635 , 8.379593
0.74409485 , 4.6833496 , 8.324066
0.7479248 , 4.6894073 , 8.3654785
0.7710724 , 4.695511 , 8.385147
0.8034973 , 4.7080994 , 8.325516
0.80770874 , 4.7438354 , 8.269196
0.780365 , 4.7440643 , 8.252335
0.7605896 , 4.740097 , 8.313736
0.7758179 , 4.727051 , 8.388657
0.7765045 , 4.733673 , 8.380829
0.75650024 , 4.747177 , 8.340408
0.74272156 , 4.7616425 , 8.3237
0.73010254 , 4.7753143 , 8.299896
0.72561646 , 4.7673645 , 8.30275
0.72242737 , 4.772812 , 8.324249
0.7167053 , 4.764374 , 8.298386
0.69374084 , 4.7716217 , 8.339706
0.6790924 , 4.7644043 , 8.346085
0.68699646 , 4.7613983 , 8.307419
0.70770264 , 4.771759 , 8.310379
0.69758606 , 4.7560425 , 8.307632
0.6691437 , 4.7790375 , 8.307175
0.6418457 , 4.7781982 , 8.309525
0.6530609 , 4.7637024 , 8.27623
0.6479187 , 4.756012 , 8.290726
0.68341064 , 4.7433777 , 8.344711
0.67266846 , 4.727112 , 8.388168
0.6560364 , 4.7096863 , 8.397568
0.6483307 , 4.739868 , 8.360413
0.6590729 , 4.7415466 , 8.3194275
0.65682983 , 4.7450714 , 8.307404
0.6404419 , 4.7383575 , 8.3181
0.6337738 , 4.7342377 , 8.322144
0.626297 , 4.727112 , 8.317154
0.636322 , 4.718338 , 8.324585
0.6624298 , 4.7084503 , 8.346283
0.69137573 , 4.7122345 , 8.367004
0.69589233 , 4.7125397 , 8.350372
0.6489105 , 4.6909485 , 8.341385
0.60847473 , 4.697998 , 8.329376
0.6137848 , 4.686157 , 8.334686
0.6509247 , 4.6686707 , 8.3628235
0.66859436 , 4.6708984 , 8.397842
0.66075134 , 4.6673737 , 8.39122
0.66371155 , 4.6887207 , 8.368866
0.64512634 , 4.7023926 , 8.348618
0.67251587 , 4.7290344 , 8.339203
0.68144226 , 4.7414093 , 8.336121
0.68414307 , 4.7445374 , 8.301834
0.62283325 , 4.7470093 , 8.281097
0.58688354 , 4.744705 , 8.279007
0.61790466 , 4.7467346 , 8.303207
0.66467285 , 4.741516 , 8.350006
0.6772003 , 4.7344055 , 8.347855
0.64712524 , 4.7323456 , 8.347855
0.64772034 , 4.7432556 , 8.344345
0.68240356 , 4.74823 , 8.325165
0.7054291 , 4.753189 , 8.302383
0.6633301 , 4.7550507 , 8.284225
0.61312866 , 4.751831 , 8.281723
0.63505554 , 4.7566223 , 8.302887
0.67019653 , 4.756424 , 8.311386
0.66293335 , 4.7527466 , 8.316742
0.6518097 , 4.751648 , 8.314301
0.6512146 , 4.748581 , 8.3198395
