,ori,,
1582893365711,262.4683,-34.03048,-1.0230887
1582893365747,261.65582,-32.913795,-0.89823914
1582893365747,261.2735,-32.26401,-0.5279691
1582893365762,260.77835,-32.222095,-0.6928252
1582893365784,260.829,-33.07658,-0.19262706
1582893365805,260.4528,-32.839474,-0.23061344
1582893365821,259.51953,-31.772676,0.10501763
1582893365839,258.81256,-32.09436,0.116985865
1582893365859,258.9112,-33.24489,-0.050760265
1582893365879,258.7558,-33.194767,0.2304324
1582893365903,257.17676,-31.154785,0.14430328
1582893365920,256.45575,-30.905874,0.42248774
1582893365947,257.59302,-33.5194,0.49030605
1582893365954,257.46292,-33.458256,0.43078244
1582893365976,257.23462,-32.042835,0.6586463
1582893365998,256.07367,-30.806871,0.19983894
1582893366012,256.45306,-32.217087,0.2681986
1582893366032,257.54202,-34.013027,-0.023391692
1582893366051,257.00632,-32.55291,0.18664038
1582893366073,256.2954,-30.751677,0.0462549
1582893366091,256.13455,-31.142038,-0.09773494
1582893366128,256.5534,-32.586044,-0.27299517
1582893366129,256.0692,-32.769665,-0.5326821
1582893366146,256.21777,-32.98424,-0.7392878
1582893366166,255.5036,-33.09508,-1.1337641
1582893366192,256.58618,-34.761864,-1.1553144
1582893366206,255.88185,-33.946957,-1.340347
1582893366228,255.71353,-33.380695,-1.1297661
1582893366244,255.35089,-33.586998,-1.6047579
1582893366265,255.49564,-34.44712,-1.6855736
1582893366284,255.76944,-34.98172,-1.7272731
1582893366319,255.86826,-35.33776,-1.9258937
1582893366320,255.85977,-34.713223,-2.114733
1582893366340,255.94449,-34.98316,-2.6966097
1582893366357,256.43408,-35.231422,-2.6930492
1582893366376,256.08148,-33.69568,-2.8835552
1582893366400,255.64926,-32.834576,-2.9896348
1582893366414,256.69028,-34.352364,-3.099964
1582893366435,256.61346,-34.178547,-3.415448
1582893366453,257.0069,-33.7024,-3.3676658
1582893366473,257.10657,-34.219273,-3.723809
1582893366516,257.36703,-33.948082,-3.7223122
1582893366516,256.47452,-32.87679,-4.4537663
1582893366530,256.69754,-33.165176,-4.6005535
1582893366548,256.3209,-33.124916,-5.1082907
1582893366571,257.04285,-34.016758,-4.79869
1582893366593,257.325,-33.919777,-5.151915
1582893366608,257.8836,-34.176956,-5.014922
1582893366633,257.67343,-32.78423,-5.0595045
1582893366647,257.71832,-32.83273,-4.9187455
1582893366668,259.02234,-34.86537,-5.3201637
1582893366702,258.1362,-33.71486,-5.6580224
1582893366704,258.7887,-33.386642,-5.4023046
1582893366722,258.27664,-33.603153,-6.161282
1582893366740,259.48102,-35.339973,-5.954525
1582893366762,258.7147,-33.673016,-6.4372725
1582893366788,258.97018,-33.584297,-6.1995473
1582893366820,259.54752,-34.80096,-6.4946423
1582893366820,259.45764,-33.845142,-6.1889243
1582893366836,259.09753,-32.456886,-5.9655685
1582893366857,259.49997,-33.69765,-5.9224153
1582893366887,260.2684,-34.835564,-6.105593
1582893366894,259.72507,-33.992596,-5.869301
1582893366914,260.10657,-33.69844,-5.8199725
1582893366934,259.79956,-34.589287,-6.066294
1582893366953,260.0605,-34.634197,-5.887847
1582893366972,259.89536,-34.517773,-6.3802104
1582893367001,259.9925,-34.06173,-6.0241294
1582893367012,259.09796,-32.509956,-6.5171275
1582893367038,259.31342,-33.093388,-6.1058903
1582893367051,259.45743,-33.26588,-6.379038
1582893367078,259.7051,-33.232803,-5.738733
1582893367085,259.48035,-32.075268,-5.633626
1582893367105,259.84192,-33.013386,-5.5137277
1582893367124,260.41348,-33.488426,-5.161789
1582893367144,260.0093,-32.545334,-5.1992717
1582893367163,259.92236,-31.963469,-4.8132324
1582893367190,260.13876,-33.481037,-5.3720536
1582893367209,260.54926,-33.736156,-4.7288
1582893367220,259.20993,-31.634676,-5.0840454
1582893367240,259.07852,-31.838947,-4.839309
1582893367268,258.69806,-32.805134,-5.3932495
1582893367278,259.7026,-34.087082,-4.6210184
1582893367296,258.67276,-31.91449,-4.885366
1582893367316,257.88812,-30.35638,-4.356945
1582893367339,257.68933,-31.275917,-4.327618
1582893367355,258.9464,-34.427303,-4.1396084
1582893367381,258.9417,-33.749905,-3.7776842
1582893367394,258.17242,-31.754902,-3.5614517
1582893367420,257.84326,-31.856071,-3.1766398
1582893367432,256.8499,-31.640615,-3.475581
1582893367473,257.62894,-33.949287,-3.561344
1582893367473,257.1532,-33.975933,-3.9099414
1582893367489,257.1976,-33.327408,-3.7555811
1582893367508,256.3787,-32.392704,-3.860844
1582893367529,256.77872,-33.240658,-3.7935395
1582893367549,256.91058,-33.78076,-3.7918367
1582893367567,257.13403,-33.914295,-3.415742
1582893367598,256.26318,-31.716799,-3.1182106
1582893367623,255.52924,-31.627037,-3.186237
1582893367624,257.3659,-35.349205,-3.432097
1582893367644,256.76755,-34.8411,-3.6070054
1582893367661,256.64456,-32.43935,-3.4044793
1582893367680,255.02191,-31.2408,-3.940591
1582893367700,256.02103,-33.91221,-3.6894445
1582893367722,256.35886,-34.8559,-4.3872843
1582893367739,256.1264,-33.862648,-3.7858262
1582893367760,256.13873,-33.21182,-3.9941084
1582893367786,255.4013,-32.618298,-3.8960257
1582893367798,256.1235,-33.790558,-3.9579384
1582893367825,255.281,-33.187187,-4.368311
1582893367847,255.54153,-33.287052,-4.1761985
1582893367853,255.63788,-34.18533,-4.7680025
1582893367871,255.3031,-33.056374,-4.427905
1582893367891,255.51736,-33.572533,-5.056516
1582893367912,256.9866,-36.246788,-4.7357917
1582893367931,255.89514,-33.098385,-5.0981994
1582893367951,255.94348,-32.89466,-4.6964054
1582893367969,255.66782,-33.315292,-5.2049823
1582893367996,256.2095,-34.643772,-5.2809377
1582893368024,256.52304,-34.42934,-5.4484906
1582893368026,255.06122,-32.08478,-5.602631
1582893368046,255.71777,-33.523666,-5.683671
1582893368064,255.70117,-34.62639,-6.199385
1582893368084,255.7091,-33.867424,-5.8083134
1582893368104,255.62584,-33.33158,-6.0403233
1582893368124,255.75693,-33.968613,-5.770216
1582893368143,257.5382,-36.40867,-6.026816
1582893368161,256.19656,-33.051094,-6.140736
1582893368188,256.09567,-31.406559,-6.0048156
1582893368205,256.22873,-33.4173,-6.456185
1582893368236,257.1498,-35.13195,-6.394606
1582893368236,256.42993,-33.32044,-7.080112
1582893368255,256.58493,-33.10868,-6.648614
1582893368275,256.82373,-33.231564,-6.9226747
1582893368295,257.134,-33.825912,-7.075511
1582893368313,256.98013,-32.75131,-7.0350437
1582893368334,256.7839,-32.514236,-7.0222487
1582893368354,257.00122,-33.062775,-7.1437297
1582893368373,257.71582,-34.68271,-7.261321
1582893368402,257.7284,-34.240936,-7.501835
1582893368446,258.11487,-34.300594,-7.334306
1582893368446,257.76437,-32.855667,-7.371509
1582893368458,256.929,-31.124205,-7.2672596
1582893368466,258.67886,-34.8404,-7.51387
1582893368485,258.18033,-34.11467,-7.3138604
1582893368506,258.5391,-33.060986,-7.043282
1582893368525,258.55804,-33.59462,-7.310764
1582893368544,258.05988,-32.596905,-7.4224906
1582893368564,258.81802,-33.69597,-7.9522986
1582893368585,258.57016,-34.254326,-7.9664116
1582893368613,259.69833,-34.667465,-7.400718
1582893368619,258.573,-32.18331,-7.872207
1582893368639,259.2892,-33.380592,-7.3042135
1582893368659,259.70764,-33.780285,-7.8836503
1582893368679,259.76105,-33.73864,-7.2306314
1582893368700,259.45416,-31.999617,-7.6553855
1582893368718,259.69907,-33.143074,-7.3428707
1582893368737,260.4052,-33.757915,-7.3455434
1582893368756,259.69434,-32.76333,-7.711717
1582893368783,259.79666,-31.909,-7.102738
1582893368811,258.8133,-30.775148,-7.310116
1582893368811,259.70612,-32.930336,-7.4129734
1582893368830,260.21817,-33.80372,-6.8383546
1582893368849,259.52692,-30.72942,-6.658771
1582893368870,258.5149,-29.245726,-6.2886667
1582893368891,258.94916,-31.292057,-6.119617
1582893368909,259.57605,-32.981133,-6.278545
1582893368932,259.54355,-32.514282,-5.8960223
1582893368947,259.2881,-31.511122,-5.5610433
1582893368968,259.18765,-31.966682,-5.351218
1582893369010,260.0064,-33.18923,-5.27031
1582893369010,259.5484,-32.576164,-5.317264
1582893369022,259.37228,-31.57342,-4.7443724
1582893369046,259.3748,-32.02928,-4.797352
1582893369060,260.14807,-33.542976,-5.0199027
1582893369081,259.10794,-31.074879,-4.6979256
1582893369101,258.86902,-30.49467,-4.601846
1582893369121,259.37375,-33.303215,-4.1115427
1582893369139,258.62827,-31.22727,-4.351859
1582893369161,258.61328,-31.874416,-3.8553648
1582893369178,259.13174,-33.13125,-4.108091
1582893369213,258.58337,-31.858458,-3.640423
1582893369213,258.09235,-31.150324,-3.64189
1582893369233,258.2661,-31.902298,-3.5719068
1582893369254,257.7929,-31.039982,-3.6249206
1582893369273,257.3606,-30.631916,-3.4426336
1582893369292,257.63116,-31.710905,-3.70305
1582893369311,256.4193,-29.476376,-3.5368123
1582893369330,256.51254,-30.453133,-3.2736275
1582893369354,257.51996,-32.5434,-3.315584
1582893369387,256.2417,-30.292662,-3.2697675
1582893369389,256.13416,-29.539267,-2.871996
1582893369405,257.18622,-32.695972,-3.4122825
1582893369425,256.0871,-30.428982,-3.0366554
1582893369445,255.5958,-26.738297,-3.1331708
1582893369466,254.62747,-27.414736,-3.2401466
1582893369484,255.023,-30.520935,-2.9573975
1582893369503,254.87779,-30.429781,-3.5987418
1582893369524,255.49875,-32.34897,-3.6049998
1582893369545,256.36353,-33.32574,-3.8628187
1582893369561,256.0823,-32.110012,-3.5640442
1582893369596,255.32571,-31.390215,-3.4366128
1582893369598,255.65152,-31.967953,-3.9110563
1582893369630,255.23001,-31.363808,-3.6426692
1582893369637,254.73459,-30.48264,-3.6328595
1582893369657,255.32635,-32.726097,-3.9167097
1582893369675,256.06766,-33.905037,-4.0929008
1582893369695,255.77634,-31.204508,-3.7256918
1582893369714,254.43077,-28.049557,-4.0646915
1582893369737,254.23471,-29.571827,-3.743496
1582893369775,255.56152,-33.514923,-4.0524116
1582893369776,256.52185,-34.9141,-3.7431674
1582893369795,255.04086,-28.617077,-4.1955566
1582893369808,254.40695,-27.691046,-3.7650077
1582893369828,255.03923,-31.219862,-4.3788934
1582893369848,254.93985,-32.219322,-4.6234756
1582893369867,254.60724,-29.107084,-4.3288226
1582893369888,254.38458,-29.709227,-4.6016936
1582893369907,255.88191,-33.204597,-4.837735
1582893369928,255.3136,-30.90993,-4.9986386
1582893369946,255.27689,-29.795204,-4.705238
1582893369979,255.62482,-30.32554,-4.820486
1582893369985,255.09958,-29.54353,-4.961497
1582893370008,255.83757,-30.932377,-5.0580716
1582893370021,256.09497,-31.157188,-5.210099
1582893370039,255.86362,-29.860727,-5.1280704
1582893370058,255.84702,-29.84682,-5.441287
1582893370078,256.85464,-31.592363,-5.548869
1582893370098,256.52466,-30.477615,-5.541141
1582893370120,255.76443,-27.463022,-5.4987564
1582893370164,254.96301,-27.089832,-5.335321
1582893370165,255.07205,-29.421368,-5.401378
1582893370180,256.18103,-32.56298,-5.125683
1582893370207,255.96997,-31.11886,-5.0254884
1582893370211,255.24875,-29.02257,-4.8298182
1582893370233,255.10977,-29.192604,-4.7614684
1582893370250,255.505,-30.995064,-4.66905
1582893370270,254.98206,-29.895765,-4.546472
1582893370288,254.98293,-29.709831,-4.535588
1582893370310,255.2809,-30.717585,-4.5234413
1582893370346,255.04218,-30.29557,-4.4260163
1582893370346,254.67188,-29.219126,-4.3912086
1582893370364,255.04364,-30.360321,-4.284716
1582893370388,254.39862,-29.550428,-4.7699957
1582893370423,254.62775,-30.065113,-4.491192
1582893370423,254.95007,-30.995539,-5.051486
1582893370443,255.07274,-31.27085,-4.8715587
